,name,longitude,latitude,state,city,tsne_X,tsne_Y,trendy hotel,outdoors,upscale,live entertainment & dancing,hookah & karoke,brunch place,cigar lounge,russian,arcade & video games,price,whiskey presence,vodka presence,beer presence,wine presence,tequila presence,rum presence,shot presence,gin presence,brandy presence,soju presence,cider presence,sake presence
1456,Nakama,-79.9822127,40.4290767,PA,Pittsburgh,-11.553834,2.1993415,-0.12731658255456377,0.4751953758294749,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.41742543473916943,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.1264198917347201,-0.5417109130424742,-0.24753327236684214,-0.17196027072227987,-0.11983960241328194,-0.2879171489000177,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,2.5872187915019724
1457,Abc the Tavern,-81.7047597,41.4856963,OH,Cleveland,12.090926,1.0418551,-0.12731658255456377,0.6149828969495452,-0.2038529634096985,0.7125402534785827,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-2.049495809906267,-0.20671724601060332,-0.32709286908919666,1.148133899779167,-0.357275217388752,-0.17196027072227987,-0.11983960241328194,0.5171072528425028,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,0.18660657482106602,-0.1738812674486457
1458,Fiesta Mexicana Las Vegas,-115.243702,36.1244409,NV,Las Vegas,-12.87117,-2.8823884,-0.12731658255456377,0.8759305829316584,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.6196887388466097,-0.39007792389480456,1.2017811024648213,-0.11983960241328194,0.22980992656992796,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1459,Templeton's Cafe,-79.4029083252,43.6568756104,ON,Toronto,-4.689856,-1.1323761,-0.12731658255456377,0.48053060483666393,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.25216035442373036,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,0.24274266094568486,-0.03062224747265701,0.014695096010069842,-0.17196027072227987,0.2799705919027339,-0.08834371631247352,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1460,Ironwood American Kitchen,-111.917414037,33.645051008,AZ,Scottsdale,-4.0698204,5.634358,-0.12731658255456377,-0.8629970801542324,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,0.8585883155185027,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.6807060496794816,-0.39007792389480456,-0.17196027072227987,-0.11983960241328194,-0.5113831755297326,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1461,HAZE,-115.177669,36.1070118,NV,Las Vegas,7.8709836,0.9682645,-0.12731658255456377,-0.9644166334676921,-0.2038529634096985,7.564514571822042,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,1.982068253184578,-0.12941190786233142,1.7444752852253367,-0.6096293265913708,-0.38362396178440794,-0.12909727274506502,-0.08159061270434902,1.390767172683611,0.013507124154369499,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1462,Little Sister,-79.3970751,43.7015676,ON,Toronto,-1.5416123,7.009099,-0.12731658255456377,-1.3398572829277473,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,1.504918662648998,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.07204065062021771,-0.1371476924109028,-0.5878369350785067,-0.30012836391594355,-0.02261372431110357,0.14670052713072865,-0.5113831755297326,0.2711615695441867,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1463,Cibo Wine Bar,-79.399363,43.7114211,ON,Toronto,-1.2878151,14.6275215,-0.12731658255456377,-1.5322999884531934,1.7372512455767837,-0.2877679016488073,-0.11201938503914317,1.5709074223628288,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,1.982068253184578,-0.20671724601060332,-0.32709286908919666,-0.5781630689742384,1.4870569559140505,-0.17196027072227987,-0.11983960241328194,-0.5113831755297326,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1464,The Keg Steakhouse + Bar - Richmond Hill,-79.3757322,43.8483076,ON,Richmond Hill,4.538491,10.093426,-0.12731658255456377,-1.219479508716899,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,1.3962192020737607,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,1.982068253184578,-0.20671724601060332,-0.10981745116222744,-0.6630007868239,-0.05567911008849945,0.5113807617777787,-0.11983960241328194,-0.18877754475973643,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,0.14080677410536266
1465,Claddagh Irish Pub,-81.5013944512,41.5023188338,OH,Lyndhurst,-0.07621424,-3.6047037,-0.12731658255456377,0.7454090331935778,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.5822997418938994,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,0.4953673004507512,-0.32709286908919666,-0.11587913956535528,-0.15561923476957676,-0.17196027072227987,-0.11983960241328194,0.22373457327402912,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,0.15519907881481435,-0.1738812674486457
1466,PT's Ranch,-115.2788041,36.0713588,NV,Las Vegas,-0.4790093,-5.3050885,-0.12731658255456377,0.8361672294720919,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,0.2537010365232788,0.17118948233330775,-0.39007792389480456,0.28469551541958615,-0.11983960241328194,0.35096649133621866,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1467,Brewster's,-81.4374266,41.3073874,OH,Twinsburg,0.85693616,2.6077607,-0.12731658255456377,0.3082358530843909,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.2601009621632547,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.29397252244827876,-0.39007792389480456,-0.17196027072227987,-0.11983960241328194,-0.19108187069380786,-0.1812649367821484,2.8498183902335232,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1468,La Comida,-115.1399425,36.1683311,NV,Las Vegas,-14.28402,-2.4307916,-0.12731658255456377,0.73331295078813,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.5216118018962269,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.13509992605384308,-0.27658905120985094,-0.573704678508793,-0.39007792389480456,2.726811241308696,-0.11983960241328194,0.3134730275594382,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.027588164518855873
1469,Big In Japan,-73.581260182,45.5179354498,QC,Montréal,0.684983,-0.28499857,-0.12731658255456377,-1.5469519781792038,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,1.5338797985177315,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,4.296138081177289,-0.32709286908919666,-0.5657045759913584,-0.2731224796699538,-0.17196027072227987,0.07819722280866982,-0.40661172067686,2.171775724625379,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,1.8701204977853336
1470,Olive Garden Italian Restaurant,-115.132257289,36.1140471648,NV,Las Vegas,-11.851658,8.681769,-0.12731658255456377,0.6230073185889827,2.3686177981696432,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.6807060496794816,-0.12972634555793147,-0.17196027072227987,-0.11983960241328194,-0.29370267709755077,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1471,The Coup,-114.0837031,51.0380384,AB,Calgary,0.11274229,3.9835198,-0.12731658255456377,-0.7805830141152124,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,1.0448709075460203,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.554204428622546,-0.3232462414806041,0.049965905720496105,-0.020821189802306066,0.01247409873463027,0.1548837291332127,1.8029070944838532,-0.05393848935338279,0.19211586959139337,-0.1738812674486457
1472,Teakwoods Tavern & Grill,-111.9433254,33.3186433,AZ,Chandler,-2.9669096,-8.72321,-0.12731658255456377,0.90445305247243,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.06332620453156593,0.22203040928021373,-0.3588508932471213,-0.17196027072227987,-0.11983960241328194,-0.31556578392698387,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1473,Mac's Speed Shop,-80.8784689,35.4808154,NC,Cornelius,0.1996975,1.436181,-0.12731658255456377,0.9659395630969084,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,0.5916639966223112,-0.3657548285943983,-0.17196027072227987,-0.11983960241328194,-0.20633431378123285,-0.1812649367821484,1.2639566204814494,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1474,Caffe Siena,-80.8396357,35.2270542,NC,Charlotte,-3.3198278,5.7380075,-0.12731658255456377,-0.8707044354134484,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,0.9596128337751553,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,0.031211405845744594,0.008476943042455812,-0.5166372805510925,0.24556563328914635,-0.17196027072227987,-0.11983960241328194,-0.013136701340516322,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,0.07034515157057374,-0.1738812674486457
1475,The Lost Leaf,-112.0677808,33.4581888,AZ,Phoenix,11.340728,-9.542631,-0.12731658255456377,0.5513978766159716,-0.2038529634096985,1.2977769688885508,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-2.049495809906267,-0.07371365180519146,-0.32709286908919666,3.018484210792893,0.6648041440249898,-0.17196027072227987,-0.11983960241328194,-0.4417524570871403,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,0.5902821840251634,1.048711092750312
1476,Olive Garden Italian Restaurant,-111.6972339,33.393459,AZ,Mesa,-11.766716,8.22437,-0.12731658255456377,0.7524590628737977,1.8422377030596442,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.6807060496794816,-0.13264228323530447,-0.17196027072227987,-0.11983960241328194,-0.33201444482161474,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1477,Pinnacle Peak Patio,-111.85555981,33.7273959088,AZ,Scottsdale,3.8753378,-2.0148933,-0.12731658255456377,0.44316638698743954,-0.2038529634096985,0.9049980496444578,-0.11201938503914317,-0.5271550385500742,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,0.03556432300788859,-0.3633951253189857,0.005249437332772593,-0.11983960241328194,-0.3440615983766376,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1478,Vice Versa Patio & Lounge,-115.177928,36.109269,NV,Las Vegas,4.7151346,3.384208,1.5774534374723113,-0.5205163616581405,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,0.004827496571450668,2.078870905774508,2.8261553648617035,-0.20477544119796098,-0.03371377836084443,0.19353656085054266,2.4954569525789085,-0.33570162861511205,0.17799137662589917,-0.17196027072227987,0.870344523696477,0.11724555358750285,1.1633297268792961,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1479,L'Gros Luxe Plateau,-73.5702641,45.5218599,QC,Montréal,-0.503038,8.505931,-0.12731658255456377,-2.1425481091159853,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,2.3772114655925316,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,0.11060688586513265,-0.4667033073381045,-0.3382591556461129,0.172186118833909,0.18726098162655633,-0.5113831755297326,0.3400090813764551,-0.1777358974749815,-0.05393848935338279,0.35747455755295915,-0.1738812674486457
1480,Praying Monk,-111.9255493,33.4922045,AZ,Scottsdale,7.2971144,-10.744055,-0.12731658255456377,0.02433138685431909,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,0.14203570401698418,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,0.6166972275310759,3.0877484912382047,-0.017630527107333312,-0.17196027072227987,-0.11983960241328194,0.18927592879885277,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,0.2817607927180955
1481,Momo San,-79.3933851206,43.6561388094,ON,Toronto,4.64201,9.607284,-0.12731658255456377,-0.9454032195337467,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,1.116304079467097,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,1.982068253184578,-0.20671724601060332,-0.0058026234312315485,-0.6021624899903592,-0.35204074294629684,-0.17196027072227987,0.3310101911771189,0.4427058175985538,-0.1812649367821484,-0.1777358974749815,0.47649592004966856,-0.10814069539144959,0.29145530463653685
1482,Hartwood Restaurant & Whispers Pub,-79.9185952,40.5545417,PA,Glenshaw,-1.9224235,7.0916805,-0.12731658255456377,-1.2013007426708884,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,1.4104569852146907,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,0.12272242579049379,-0.32709286908919666,-0.37780986051937865,0.3800286934626744,-0.17196027072227987,-0.11983960241328194,-0.5113831755297326,0.3720874824939076,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1483,Va Bene Italian Restaurant - Martini & Wine Bar,-111.980951,33.304026,AZ,Phoenix,-8.858051,11.550624,-0.12731658255456377,-1.439062949599309,3.6063852204037814,-0.2877679016488073,-0.11201938503914317,1.0531066091662946,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,1.8009108175993311,-0.6006725037631941,0.4432352760719603,-0.17196027072227987,-0.11983960241328194,-0.32909788009465346,-0.1812649367821484,0.39659689423123895,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1484,Taco Guild,-112.065664677,33.4877467396,AZ,Phoenix,-13.548804,-2.573105,-0.12731658255456377,0.4203534609305073,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.22336994040747274,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.19049483792948868,-0.2126940694988606,-0.4625691634519643,-0.34402988211017177,1.8788393506784637,-0.11983960241328194,-0.06975561886201823,-0.15401652219658504,-0.1777358974749815,-0.05393848935338279,-0.09597120582585711,-0.1076060586971197
1485,The Rail - Akron,-81.6174481153,41.1341641451,OH,Fairlawn,-2.6722932,-9.4456625,-0.12731658255456377,0.7062859776740695,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.5034344492332494,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.11520622606585411,-0.19802755673086878,0.20274116870415182,-0.3289583510886554,-0.17196027072227987,-0.11983960241328194,-0.22393328657441552,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1486,Il Primo Pizza & Wings,-112.201583192,33.6370840151,AZ,Glendale,-8.552017,-9.681439,-0.12731658255456377,0.8873335230003443,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.34511084009868576,-0.39007792389480456,-0.17196027072227987,-0.11983960241328194,-0.5113831755297326,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1487,Mulligans Pub and Grill,-82.0489288,41.461945,OH,Avon,0.5533388,-5.577714,-0.12731658255456377,0.9262525404325804,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.1338101525848514,-0.39007792389480456,-0.17196027072227987,-0.11983960241328194,0.5562878405900165,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1488,Burgatory,-79.892937,40.489444,PA,Pittsburgh,-3.780825,-1.13595,-0.12731658255456377,0.23087106915039726,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.07770344182877302,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.15749062838515202,0.6449024488093829,-0.35256851142270346,-0.34076075135467043,-0.11737153306853958,-0.022414589545471188,-0.3052122206928155,-0.09858009252250784,-0.1777358974749815,-0.05393848935338279,-0.034284482855439946,0.1277851999720933
1489,Macayo's Mexican Table,-112.227821,33.479524,AZ,Phoenix,-11.357491,-6.2721357,-0.12731658255456377,0.9975437417054434,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.5306431510864428,-0.39007792389480456,0.11762632536768393,-0.11983960241328194,-0.5113831755297326,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1490,Prohibition Gastrohouse,-79.350384,43.6588948,ON,Toronto,3.189504,-5.616348,-0.12731658255456377,-0.09319396425446291,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,0.17562917374449227,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.12560520560503016,-0.2126940694988606,0.17692615258255218,0.01622832714607313,-0.17196027072227987,-0.03957467703923331,2.291253241784609,-0.1812649367821484,0.6250247091143949,-0.05393848935338279,0.0744016480924379,-0.1738812674486457
1491,The Lady Silvia,-115.146868899,36.159966141,NV,Las Vegas,2.8068266,-3.6947956,-0.12731658255456377,0.062487389914151974,-0.2038529634096985,0.6144304473891699,-0.11201938503914317,-0.4257904928330984,1.997943447826345,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,0.5150887764749466,0.3515876498287521,-0.15531729460542673,0.09201129082336043,-0.17196027072227987,0.11824961442659265,0.49630632283048004,1.0311364312946034,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,0.3175978086862662
1492,Winchell's Pub & Grill,-115.1799765,36.2587159,NV,North Las Vegas,-7.65112,-9.1309185,-0.12731658255456377,0.8529180224871793,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,0.7379994598896017,-0.32709286908919666,-0.4635562081860254,-0.39007792389480456,-0.17196027072227987,-0.11983960241328194,-0.5113831755297326,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1493,Three Speed,-79.4379975,43.6591767,ON,Toronto,-4.1888604,0.21061751,-0.12731658255456377,0.07286808448660544,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,0.03572671723215571,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.012048349037227771,-0.05253575007239012,0.415571634951118,0.03248057718770824,-0.17196027072227987,0.07279621848443478,-0.10372696937491932,0.14571603824461193,-0.1777358974749815,-0.05393848935338279,0.6220286785441004,-0.1738812674486457
1494,The Club at PHX,-111.994132005,33.4373969494,AZ,Phoenix,9.979806,4.1802287,-0.12731658255456377,-0.473801327812219,-0.2038529634096985,1.1035323776199952,-0.11201938503914317,-0.089329890588416,2.8664258442369785,-0.13681929499429643,-0.20477544119796098,-2.049495809906267,-0.20671724601060332,-0.32709286908919666,-0.46291564818161995,-0.23187018012667518,-0.17196027072227987,0.2552035887150161,-0.5113831755297326,0.13703512740319354,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1495,Full Pint Wild Side,-79.9520708,40.4823346,PA,Pittsburgh,9.408324,-11.911898,-0.12731658255456377,0.7322648702535092,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.5739225997386608,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,1.0529050285230033,-0.32709286908919666,3.855312861517157,0.17078403832632857,-0.17196027072227987,-0.11983960241328194,-0.0717539335980712,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,1.7817094489123269,-0.1738812674486457
1496,Melrose Cafe & Bar,-114.07856304,51.0379549034,AB,Calgary,4.192551,-2.1209517,-0.12731658255456377,0.5087310171375254,-0.2038529634096985,0.8490160710551922,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,0.2321901511302241,-0.1338101525848514,-0.12522644173482503,-0.17196027072227987,-0.11983960241328194,-0.5113831755297326,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1497,sarita a restaurant,-81.7968354,41.476994,OH,Lakewood,-1.7709237,6.682374,-0.12731658255456377,-1.2183104732298233,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,1.3680186447488303,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,0.0032197997449977694,-0.32709286908919666,-0.6083227691816628,0.27594565624279105,0.5264544610241034,-0.11983960241328194,-0.2915685545639019,0.5239881466089034,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1498,Rehab Burger Therapy,-111.925627,33.4915029708,AZ,Scottsdale,-8.495244,-8.269691,-0.12731658255456377,0.9120221315602717,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.1957807911244586,-0.28081919734479105,-0.40418565227208425,-0.3626864912403634,-0.11132160657678185,-0.10901736528419674,-0.3739709712078854,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.15154130944251334
1499,The Local Chandler,-111.842268035,33.3004263645,AZ,Chandler,-2.5373464,-11.605929,-0.12731658255456377,0.8611121333560315,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,0.46280355333656337,-0.3178457014875374,-0.17196027072227987,-0.11983960241328194,-0.5113831755297326,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1500,Mango Shiva,-114.0665623,51.0456412,AB,Calgary,-3.8853123,5.71169,-0.12731658255456377,-0.7687852089711581,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,0.9890729291799761,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.025246240357456613,-0.32709286908919666,-0.5555688528866424,-0.0567690671087286,-0.17196027072227987,0.05973616283035229,-0.5113831755297326,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1501,Calico Jack's Saloon,-115.2713954,36.1594577,NV,Las Vegas,7.6765895,4.6895,-0.12731658255456377,0.2891258513364706,-0.2038529634096985,0.9603824265373458,4.64441363042056,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,0.8887744855957292,-0.03371377836084443,0.20508234374076806,-0.32709286908919666,-0.06544816544802261,-0.39007792389480456,-0.17196027072227987,-0.11983960241328194,-0.08020834209675697,0.5104255873129216,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1502,Empire Pizza & Bar,-80.9655965267,35.0308829741,SC,Fort Mill,-8.753753,-9.5448885,-0.12731658255456377,0.8839843625692645,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.37307710756375206,-0.32622979873123803,-0.17196027072227987,-0.11983960241328194,-0.5113831755297326,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1503,Les 3 Brasseurs,-73.570762769,45.5020717196,QC,Montréal,6.3427114,-9.944532,-0.12731658255456377,-0.22731421740805682,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,0.5196423510933098,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.12621507057048562,-0.2135542108491639,2.4464693619029716,-0.3094276605302995,-0.17196027072227987,-0.11983960241328194,-0.25851372434347625,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1504,Palo Verde Lounge,-111.9547876,33.407046,AZ,Tempe,12.186268,0.0048439675,-0.12731658255456377,0.552095129072477,-0.2038529634096985,1.1710198220130237,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-2.049495809906267,0.16248238618028135,-0.32709286908919666,-0.25639026745088916,-0.39007792389480456,-0.17196027072227987,-0.11983960241328194,2.194610606704804,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1505,Mac's Speed Shop,-80.8643709,35.2029595,NC,Charlotte,-1.596305,-10.113149,-0.12731658255456377,0.9789193212472326,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.10665379429531682,-0.32709286908919666,0.30830662403837766,-0.3232462414806041,-0.17196027072227987,-0.11983960241328194,-0.19706881097111487,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.03307655414573886,-0.1738812674486457
1506,Aces Grille - North Ridgeville,-81.9795174,41.3837248,OH,North Ridgeville,-4.811583,-11.216867,-0.12731658255456377,0.8345167228150503,-0.2038529634096985,-0.2877679016488073,-0.11201938503914317,-0.7337766691487386,-0.10390530757896724,-0.13681929499429643,-0.20477544119796098,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,0.10682404213678592,-0.39007792389480456,-0.17196027072227987,-0.11983960241328194,-0.5113831755297326,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
1507,Casino Arizona,-111.8856957,33.4542685,AZ,Scottsdale,12.023929,-4.60255,2.873623025592489,-0.37483551598569503,-0.2038529634096985,0.8590596294297169,-0.11201938503914317,-0.7337766691487386,1.408123565168541,-0.13681929499429643,4.194812875441273,-0.03371377836084443,-0.20671724601060332,-0.32709286908919666,-0.5040166060027549,-0.39007792389480456,-0.17196027072227987,-0.11983960241328194,-0.5113831755297326,-0.1812649367821484,-0.1777358974749815,-0.05393848935338279,-0.10814069539144959,-0.1738812674486457
